RowID,Suspicion_Score,summary,ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine
1057,2,EdgeWebView2 GPU process with disabled sandbox flag,,4688,2026-04-18 17:05:05.171156+00:00,pizza,-,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --type=gpu-process --disable-gpu-sandbox --use-gl=disabled --gpu-vendor-id=5140 --gpu-device-id=140 --gpu-sub-system-id=0 --gpu-revision=0 --gpu-driver-version=10.0.26100.8246 --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8246) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 147.0.3912.72)"" --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --embedded-browser-webview=1 --gpu-preferences=SAAAAAAAAADoAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAEIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --skip-read-main-dll --metrics-shmem-handle=3120,i,9692115120748197601,7018480834760971520,262144 --field-trial-handle=2184,i,3672850769528679215,11075793313131671495,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --pseudonymization-salt-handle=2188,i,10699698242794209493,15942221150617539207,4 --trace-process-track-uuid=3190708992871164437 --mojo-platform-channel-handle=3116 /prefetch:10 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630"
1070,2,MoUsoCoreWorker.exe from unusual UUS packages path,,4688,2026-04-18 17:05:15.995256+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\uus\packages\preview\AMD64\MoUsoCoreWorker.exe"" useprivatenamespaces"
1083,2,EdgeWebView2 from Widgets.exe with complex arguments,,4688,2026-04-18 17:05:32.501966+00:00,pizza,-,C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_526.1202.40.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=Widgets.exe --webview-exe-version=526.1202.10.0 --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --noerrdialogs --disk-cache-size=52428800 --edge-webview-is-background --lang=en-US --mojo-named-platform-channel-pipe=6208.5704.1011147219928842704 /pfhostedapp:a8eda00653c581dfd3dbafe4c7afd6e7acade90e"
1095,3,User added to Administrators group event,,4799,2026-04-18 17:05:40.298286+00:00,pizza,Administrators,,
1155,5,Rundll32 executing AppXDeploymentExtensions from system,,4688,2026-04-18 17:06:30.048294+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"C:\WINDOWS\system32\rundll32.exe C:\WINDOWS\system32\AppXDeploymentExtensions.OneCore.dll,ShellRefresh"
1176,5,Windows Store extension spawned by sihost,,4688,2026-04-18 17:07:01.303308+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\sihost.exe,"""C:\Program Files\WindowsApps\Microsoft.WindowsStore_22603.1401.7.0_x64__8wekyb3d8bbwe\StoreDesktopExtension.exe"" /InvokerPRAID: App /registerStoreTelemetry"
1182,6,EdgeWebView utility process with complex parameters,,4688,2026-04-18 17:07:12.630701+00:00,pizza,-,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8246) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 147.0.3912.72)"" --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --embedded-browser-webview=1 --ram-no-pressure-read-main-dll --metrics-shmem-handle=3120,i,14516551727252920593,14764067341333608288,524288 --field-trial-handle=2184,i,3672850769528679215,11075793313131671495,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --pseudonymization-salt-handle=2188,i,10699698242794209493,15942221150617539207,4 --trace-process-track-uuid=3190708994745248135 --mojo-platform-channel-handle=4884 /prefetch:14 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630"
1189,5,Microsoft Edge installer spawned by update service,,4688,2026-04-18 17:07:29.542042+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{EDC66712-929F-45A9-B50A-5697BC1C69CA}\MicrosoftEdge_X64_147.0.3912.60.exe"" --mscopilot --verbose-logging --do-not-launch-msedge --system-level --channel=stable --copilot-upgrade-only=1"
1190,5,Edge setup executable with installation parameters,,4688,2026-04-18 17:07:29.726122+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{EDC66712-929F-45A9-B50A-5697BC1C69CA}\MicrosoftEdge_X64_147.0.3912.60.exe,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{EDC66712-929F-45A9-B50A-5697BC1C69CA}\EDGEMITMP_710E6.tmp\setup.exe"" --install-archive=""C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{EDC66712-929F-45A9-B50A-5697BC1C69CA}\MicrosoftEdge_X64_147.0.3912.60.exe"" --mscopilot --verbose-logging --do-not-launch-msedge --system-level --channel=stable --copilot-upgrade-only=1"
1214,8,Edge setup installer with system-level installation flags,,4688,2026-04-18 17:08:04.560514+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{EDC66712-929F-45A9-B50A-5697BC1C69CA}\EDGEMITMP_710E6.tmp\setup.exe,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{EDC66712-929F-45A9-B50A-5697BC1C69CA}\EDGEMITMP_710E6.tmp\setup.exe"" --mscopilot --channel=stable --system-level --verbose-logging --create-shortcuts=0 --install-level=1"
1216,7,Edge setup installer process terminated,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{EDC66712-929F-45A9-B50A-5697BC1C69CA}\EDGEMITMP_710E6.tmp\setup.exe,4689,2026-04-18 17:08:04.808634+00:00,DESKTOP-7CV8A7M$,,,
1217,8,Copilot installer spawned from Edge setup,,4688,2026-04-18 17:08:04.830694+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{EDC66712-929F-45A9-B50A-5697BC1C69CA}\EDGEMITMP_710E6.tmp\setup.exe,"""C:\Program Files (x86)\Microsoft\Copilot\Application\147.0.3912.60\Installer\setup.exe"" --mscopilot --channel=stable --register-package-identity --verbose-logging --system-level"
1224,7,Copilot installer process terminated,C:\Program Files (x86)\Microsoft\Copilot\Application\147.0.3912.60\Installer\setup.exe,4689,2026-04-18 17:08:07.550314+00:00,DESKTOP-7CV8A7M$,,,
1330,2,Edge browser utility subprocess with standard parameters,,4688,2026-04-18 17:12:03.627323+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=asset_store.mojom.AssetStoreService --lang=en-US --service-sandbox-type=asset_store_service --video-capture-use-gpu-memory-buffer --skip-read-main-dll --metrics-shmem-handle=5064,i,14853164326733233498,15581768710486973014,524288 --field-trial-handle=2416,i,3242394225898051832,3929336231479576700,262144 --variations-seed-version --pseudonymization-salt-handle=2420,i,8699853921611400777,3823603960447899792,4 --trace-process-track-uuid=3190708994745248135 --mojo-platform-channel-handle=4968 /prefetch:14"
1334,8,"Missing critical fields, unknown process event",,4688,2026-04-18 17:41:09.627207+00:00,-,-,,
1335,2,Audit event with incomplete subject information,,4696,2026-04-18 17:41:09.627325+00:00,-,-,,
1336,2,Audit event with missing process and user details,,4826,2026-04-18 17:41:09.627329+00:00,-,,,
1337,8,Process creation with all critical fields missing,,4688,2026-04-18 17:41:09.641771+00:00,-,-,,
1338,7,Process spawned by smss with missing details,,4688,2026-04-18 17:41:10.526890+00:00,-,-,C:\Windows\System32\smss.exe,
1339,7,Process spawned by smss with missing details,,4688,2026-04-18 17:41:11.014133+00:00,-,-,C:\Windows\System32\smss.exe,
1340,7,Process spawned by smss with missing details,,4688,2026-04-18 17:41:11.127144+00:00,-,-,C:\Windows\System32\smss.exe,
1416,8,Upfc.exe with suspicious boot launchtype parameter,,4688,2026-04-18 17:41:13.682154+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\Upfc.exe /launchtype boot /cv xrVUoSdfqk+E103GffR5gQ.0
1439,4,Process creation with missing parent process,,4688,2026-04-18 17:41:14.532728+00:00,DESKTOP-7CV8A7M$,-,,
1440,3,Group membership change to Administrators,,4799,2026-04-18 17:41:14.765181+00:00,DESKTOP-7CV8A7M$,Administrators,,
1450,3,Group membership change for pizza user,,4798,2026-04-18 17:41:15.640442+00:00,DESKTOP-7CV8A7M$,pizza,,
1457,6,ClipRenew.exe with suspicious parameter launch,,4688,2026-04-18 17:41:15.883961+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\ClipRenew.exe"" -e"
1522,2,taskhostw.exe network task from svchost,,4688,2026-04-18 17:41:21.353830+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\svchost.exe,taskhostw.exe network
1523,10,PowerShell security policy export from Wazuh agent,,4688,2026-04-18 17:41:23.101974+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""PasswordHistorySize""; Remove-Item $env:TEMP\secpol.cfg"
1524,3,wermgr.exe upload from svchost parent,,4688,2026-04-18 17:41:23.317656+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\wermgr.exe"" -upload"
1527,3,conhost.exe from PowerShell parent process,,4688,2026-04-18 17:41:24.250103+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
1537,2,wmiprvse.exe secured embedding from svchost,,4688,2026-04-18 17:41:25.436096+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding
1580,11,Wazuh agent executing policy enumeration script,,4688,2026-04-18 17:41:35.408112+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MaximumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg"
1586,11,Wazuh agent executing policy enumeration script,,4688,2026-04-18 17:41:37.170988+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MaximumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg"
1592,11,Wazuh agent executing policy enumeration script,,4688,2026-04-18 17:41:38.730328+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MinimumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg"
1598,11,Wazuh agent executing policy enumeration script,,4688,2026-04-18 17:41:40.478308+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MinimumPasswordLength""; Remove-Item $env:TEMP\secpol.cfg"
1604,11,Wazuh agent executing policy enumeration script,,4688,2026-04-18 17:41:42.053394+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""LockoutDuration""; Remove-Item $env:TEMP\secpol.cfg"
1610,11,Wazuh agent executing security policy export commands,,4688,2026-04-18 17:41:43.412064+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""LockoutBadCount""; Remove-Item $env:TEMP\secpol.cfg"
1616,11,Wazuh agent executing security policy export commands,,4688,2026-04-18 17:41:44.828815+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""LockoutBadCount""; Remove-Item $env:TEMP\secpol.cfg"
1622,11,Wazuh agent querying lockout policy settings,,4688,2026-04-18 17:41:46.227425+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""ResetLockoutCount""; Remove-Item $env:TEMP\secpol.cfg"
1628,10,Wazuh agent querying disabled user accounts,,4688,2026-04-18 17:41:47.575542+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell -NoProfile -Command ""[bool](Get-CimInstance -Query 'SELECT * FROM Win32_UserAccount WHERE LocalAccount = TRUE AND SID LIKE ''S-1-5-21-%-501''' | Where-Object -Property Disabled)"""
1631,8,User account policy change on Administrator account,,4798,2026-04-18 17:41:49.339237+00:00,DESKTOP-7CV8A7M$,Administrator,,
1683,4,conhost spawned with ForceV1 flag from auditpol,,4688,2026-04-18 17:41:49.907520+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
1687,4,conhost spawned with ForceV1 flag from auditpol,,4688,2026-04-18 17:41:49.944862+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
1691,4,conhost spawned with ForceV1 flag from auditpol,,4688,2026-04-18 17:41:49.980940+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
1695,4,conhost spawned with ForceV1 flag from auditpol,,4688,2026-04-18 17:41:50.015610+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
1699,4,conhost spawned with ForceV1 flag from auditpol,,4688,2026-04-18 17:41:50.051977+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
1780,13,svchost explicit credential use with suspicious email,C:\Windows\System32\svchost.exe,4648,2026-04-18 17:42:19.048168+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
1781,13,Logon with suspicious pizzahuthacker email account,C:\Windows\System32\svchost.exe,4624,2026-04-18 17:42:19.048191+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
1783,13,Logon with suspicious pizzahuthacker email account,C:\Windows\System32\svchost.exe,4624,2026-04-18 17:42:19.048244+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
1789,13,lsass explicit credential use with suspicious email,C:\Windows\System32\lsass.exe,4648,2026-04-18 17:42:19.165901+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
1790,13,Logon with suspicious pizzahuthacker email account,C:\Windows\System32\lsass.exe,4624,2026-04-18 17:42:19.165937+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
1840,6,EdgeWebView2 embedded browser with complex arguments,,4688,2026-04-18 17:42:30.299578+00:00,pizza,-,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --noerrdialogs --disable-features=msSmartScreenProtection --edge-webview-enable-mojo-ipcz --enable-features=msEdgeFluentOverlayScrollbar --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8246) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 147.0.3912.72)"" --lang=en-US --mojo-named-platform-channel-pipe=3756.5572.13985080769832614430 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630"
1846,6,EdgeWebView2 network utility process launch,,4688,2026-04-18 17:42:31.858299+00:00,pizza,-,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8246) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 147.0.3912.72)"" --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=1708,i,337677222386766904,8432178472234037215,524288 --field-trial-handle=2008,i,12471635176619122845,2129962009833074279,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --pseudonymization-salt-handle=2012,i,4555349279080499275,6331284381083430597,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2552 /prefetch:11 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630"
1847,6,EdgeWebView2 GPU process with complex arguments,,4688,2026-04-18 17:42:31.871206+00:00,pizza,-,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --type=gpu-process --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8246) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 147.0.3912.72)"" --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --embedded-browser-webview=1 --gpu-preferences=SAAAAAAAAADgAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --startup-read-main-dll --metrics-shmem-handle=1588,i,12517379209922014218,12120347109072022641,262144 --field-trial-handle=2008,i,12471635176619122845,2129962009833074279,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --pseudonymization-salt-handle=2012,i,4555349279080499275,6331284381083430597,4 --trace-process-track-uuid=3190708988185955192 --mojo-platform-channel-handle=2000 /prefetch:2 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630"
1848,6,EdgeWebView2 storage utility process launch,,4688,2026-04-18 17:42:31.988188+00:00,pizza,-,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8246) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 147.0.3912.72)"" --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=2168,i,6158631565167582406,14806788864071300959,524288 --field-trial-handle=2008,i,12471635176619122845,2129962009833074279,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --pseudonymization-salt-handle=2012,i,4555349279080499275,6331284381083430597,4 --trace-process-track-uuid=3190708990060038890 --mojo-platform-channel-handle=3168 /prefetch:13 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630"
1849,7,EdgeWebView2 renderer process with extensive arguments,,4688,2026-04-18 17:42:33.047493+00:00,pizza,-,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8246) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 147.0.3912.72)"" --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --embedded-browser-webview=1 --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=5 --time-ticks-at-unix-epoch=-1776534064128359 --launch-time-ticks=88778266 --ram-no-pressure-read-main-dll --metrics-shmem-handle=3544,i,9040630032039940648,7356354684193970058,2097152 --field-trial-handle=2008,i,12471635176619122845,2129962009833074279,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --pseudonymization-salt-handle=2012,i,4555349279080499275,6331284381083430597,4 --trace-process-track-uuid=3190708990997080739 --mojo-platform-channel-handle=3564 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630 /prefetch:1"
1897,2,Administrator account enumeration event,,4798,2026-04-18 17:42:45.693037+00:00,DESKTOP-7CV8A7M$,Administrator,,
1898,2,DefaultAccount enumeration event,,4798,2026-04-18 17:42:45.694101+00:00,DESKTOP-7CV8A7M$,DefaultAccount,,
1899,2,Guest account enumeration event,,4798,2026-04-18 17:42:45.694450+00:00,DESKTOP-7CV8A7M$,Guest,,
1900,2,User account enumeration event,,4798,2026-04-18 17:42:45.696146+00:00,DESKTOP-7CV8A7M$,pizza,,
1912,3,User added to Administrators group,,4799,2026-04-18 17:42:46.478798+00:00,pizza,Administrators,,
1998,3,taskhostw.exe with argument variable substitution,,4688,2026-04-18 17:43:29.386425+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,taskhostw.exe $(Arg0)
2029,2,MoUsoCoreWorker from preview packages,,4688,2026-04-18 17:43:43.042387+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\uus\packages\preview\AMD64\MoUsoCoreWorker.exe"" useprivatenamespaces"
2035,2,Edge UtilWin utility process,,4688,2026-04-18 17:43:44.386358+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=chrome.mojom.UtilWin --lang=en-US --service-sandbox-type=none --message-loop-type-ui --skip-read-main-dll --metrics-shmem-handle=8596,i,15236349459482810634,517008905728410877,524288 --field-trial-handle=2284,i,7445214177790019479,381428523748705468,262144 --variations-seed-version --pseudonymization-salt-handle=2288,i,13510415274860347698,11705296152310878110,4 --trace-process-track-uuid=3190708999430457380 --mojo-platform-channel-handle=8592 /prefetch:14"
2036,2,BackgroundTaskHost WebAccountProvider process,,4688,2026-04-18 17:43:45.466566+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider"
2037,2,RuntimeBroker embedding process launched,,4688,2026-04-18 17:43:45.632526+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding
2040,3,usoclient with suspicious parameter TBhuTisziESnLIkw.4,,4688,2026-04-18 17:43:46.907272+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\UUS\Packages\Preview\amd64\MoUsoCoreWorker.exe,"""C:\Windows\System32\usoclient.exe"" StartStoreBizCritUpdates TBhuTisziESnLIkw.4"
2058,4,Group membership change to Administrators,,4799,2026-04-18 17:43:57.519337+00:00,DESKTOP-7CV8A7M$,Administrators,,
2062,2,rundll32 with AppXDeploymentExtensions,,4688,2026-04-18 17:44:01.933538+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"C:\WINDOWS\system32\rundll32.exe C:\WINDOWS\system32\AppXDeploymentExtensions.OneCore.dll,ShellRefresh"
2072,4,Group membership change to Administrators,,4799,2026-04-18 17:44:09.092163+00:00,DESKTOP-7CV8A7M$,Administrators,,
2081,2,wermgr upload spawned by svchost,,4688,2026-04-18 17:44:14.513222+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\wermgr.exe"" -upload"
2170,3,Suspicious quit info parameter from svchost,,4688,2026-04-18 17:46:51.500862+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,/QuitInfo:0000000000000314;00000000000002E0; 
